Customer Name,City,State,Days to Ship,Product Name,Actual Discount,Sales,Profit,Quantity,Order Day of Week,Order Day of Year,Order Year,Ship Day of Week,Ship Day of Year,Ship Year
Sarah Cross,Mainz,Rhineland-Palatinate,7,"Kraft Mailers, Security-Tint",0.0,240,12,6,5,79,2016,5,86,2016
Sarah Cross,Mainz,Rhineland-Palatinate,7,"Kleencut Trimmer, Steel",0.0,163,26,4,5,79,2016,5,86,2016
Samantha Reynell,Badalona,Catalonia,6,"Tenex Folders, Industrial",8.5,85,-9,4,5,79,2016,4,85,2016
Nate Wilder-Neligan,Abbeville,Nord-Pas-de-Calais-Picardie,1,"Binney & Smith Highlighters, Water Color",0.0,40,17,2,6,80,2016,0,81,2016
Nate Wilder-Neligan,Abbeville,Nord-Pas-de-Calais-Picardie,1,"Eldon Shelving, Industrial",13.2,132,-10,3,6,80,2016,0,81,2016
Koby Phillip,Sarcelles,Ile-de-France,3,"Epson Phone, White",20.25,135,36,2,0,81,2016,3,84,2016
Michael Watkins,Antony,Ile-de-France,3,"Boston Sketch Pad, Fluorescent",0.0,199,0,4,0,81,2016,3,84,2016
Michael Watkins,Antony,Ile-de-France,3,"Fellowes Box, Blue",8.9,89,6,5,0,81,2016,3,84,2016
Kyle Beard,Velbert,North Rhine-Westphalia,4,"Deflect-O Light Bulb, Erganomic",0.0,35,18,2,0,81,2016,4,85,2016
Samantha Reynell,Castrop-Rauxel,North Rhine-Westphalia,7,"Office Star Executive Leather Armchair, Adjustable",209.3,2093,721,5,0,81,2016,0,88,2016
Aaron Cunningham,Frankfurt,Hesse,2,"Ames Peel and Seal, Security-Tint",0.0,105,33,5,1,82,2016,3,84,2016
Abigail Humffray,Widnes,England,7,"Stiletto Shears, High Speed",0.0,240,22,5,2,83,2016,2,90,2016
Richard Harvey,Poissy,Ile-de-France,6,"Wilson Jones Hole Reinforcements, Clear",0.0,36,4,9,3,84,2016,2,90,2016
Mia McLean,Birmingham,England,5,"Stanley Pencil Sharpener, Water Color",14.0,28,-26,2,3,84,2016,1,89,2016
Mia McLean,Birmingham,England,5,"Tenex Lockers, Industrial",256.0,512,-225,5,3,84,2016,1,89,2016
Naomi Hancock,Capannori,Tuscany,7,"Bush Classic Bookcase, Metal",0.0,2061,701,5,4,85,2016,4,92,2016
Naomi Hancock,Capannori,Tuscany,7,"BIC Pencil Sharpener, Fluorescent",0.0,121,41,4,4,85,2016,4,92,2016
Naomi Hancock,Capannori,Tuscany,7,"Binney & Smith Pencil Sharpener, Fluorescent",0.0,80,3,3,4,85,2016,4,92,2016
Naomi Hancock,Capannori,Tuscany,7,"Binney & Smith Pencil Sharpener, Water Color",0.0,189,87,7,4,85,2016,4,92,2016
Naomi Hancock,Capannori,Tuscany,7,"Stanley Pencil Sharpener, Water Color",0.0,100,6,4,4,85,2016,4,92,2016
Naomi Hancock,Capannori,Tuscany,7,"Acco Binder, Durable",0.0,17,5,1,4,85,2016,4,92,2016
Naomi Hancock,Capannori,Tuscany,7,"Stockwell Staples, Metal",0.0,22,8,2,4,85,2016,4,92,2016
Elijah Sodeman,Brighton,England,6,"SAFCO Swivel Stool, Set of Two",0.0,511,194,3,4,85,2016,3,91,2016
Elijah Sodeman,Brighton,England,6,"Binney & Smith Sketch Pad, Blue",0.0,185,48,4,4,85,2016,3,91,2016
Elijah Sodeman,Brighton,England,6,"Smead File Cart, Blue",0.0,765,8,6,4,85,2016,3,91,2016
Charlotte Savage,Augsburg,Bavaria,2,"Cardinal Index Tab, Durable",0.0,30,14,4,5,86,2016,0,88,2016
Charlotte Savage,Augsburg,Bavaria,2,"Eldon Shelving, Industrial",4.4,44,-3,1,5,86,2016,0,88,2016
Patricia Smith,Guadalajara,Castile-La Mancha,6,"Brother Ink, Laser",0.0,737,0,5,5,86,2016,4,92,2016
Oscar Noble,Munster,Lower Saxony,2,"Hamilton Beach Blender, Black",18.7,187,-15,3,5,86,2016,0,88,2016
Frances Matthias,London,England,6,"Eaton Memo Slips, Premium",6.2,62,16,5,6,87,2016,5,93,2016
Millie Newman,Saint-Nazaire,Pays de la Loire,2,"Binney & Smith Pens, Blue",0.0,36,15,3,6,87,2016,1,89,2016
Bianca Crisp,Lowestoft,England,4,"Fellowes Folders, Single Width",0.0,291,119,11,0,88,2016,4,92,2016
Bianca Crisp,Lowestoft,England,4,"Motorola Audio Dock, VoIP",0.0,520,151,3,0,88,2016,4,92,2016
Ngoc Orozco,Vaulx-en-Velin,Auvergne-Rhône-Alpes,6,"Tenex File Cart, Industrial",84.5,845,84,7,0,88,2016,6,94,2016
Mia McLean,Milan,Lombardy,4,"Avery Binder, Recycled",0.0,27,12,2,0,88,2016,4,92,2016
Mia McLean,Milan,Lombardy,4,"Hon Shipping Labels, Laser Printer Compatible",0.0,11,3,1,0,88,2016,4,92,2016
Mia McLean,Milan,Lombardy,4,"Brother Ink, Color",0.0,297,146,2,0,88,2016,4,92,2016
Charles Builder,Quartu Sant'Elena,Sardinia,2,"Smead File Cart, Blue",30.4,76,-50,1,0,88,2016,2,90,2016
Sean Wheeler,Estepona,Andalusía,4,"Binney & Smith Highlighters, Easy-Erase",0.0,34,12,2,1,89,2016,5,93,2016
Daniel Lucas,Breda,North Brabant,3,"Smead File Cart, Single Width",96.5,193,-166,3,1,89,2016,4,92,2016
Nicole Nash,Quimper,Brittany,3,"Rogers Box, Single Width",4.3,43,1,2,3,91,2016,6,94,2016
Max Ronald,Offenbach,Hesse,4,"Boston Markers, Blue",0.0,79,32,3,3,91,2016,0,95,2016
Max Ronald,Offenbach,Hesse,4,"Avery Binder, Economy",0.0,77,30,6,3,91,2016,0,95,2016
Max Ronald,Offenbach,Hesse,4,"Rogers File Cart, Industrial",38.2,382,30,3,3,91,2016,0,95,2016
Max Ronald,Offenbach,Hesse,4,"Enermax Numeric Keypad, Bluetooth",0.0,115,26,2,3,91,2016,0,95,2016
Michelle Barrett,Hanover,Lower Saxony,3,"BIC Highlighters, Fluorescent",20.0,40,-14,4,4,92,2016,0,95,2016
Michelle Barrett,Hanover,Lower Saxony,3,"Samsung Office Telephone, Full Size",83.0,166,-70,5,4,92,2016,0,95,2016
Gail Thompson,Wilhelmshaven,Lower Saxony,5,"Okidata Printer, White",0.0,2135,21,8,4,92,2016,2,97,2016
Sam Rees,Bremen,Bremen,5,"Dania 3-Shelf Cabinet, Pine",115.7,1157,-13,9,5,93,2016,3,98,2016
Sam Rees,Bremen,Bremen,5,"Acco Binding Machine, Durable",0.0,105,25,2,5,93,2016,3,98,2016
Sam Rees,Bremen,Bremen,5,"Tenex File Cart, Blue",36.0,360,32,3,5,93,2016,3,98,2016
Sam Rees,Bremen,Bremen,5,"Apple Speaker Phone, Cordless",0.0,252,56,2,5,93,2016,3,98,2016
Tyson Brookman,Nacka,Stockholm,5,"Smead Shelving, Wire Frame",36.0,72,-6,3,5,93,2016,3,98,2016
Alexander Bond,Graz,Styria,5,"Fellowes Trays, Wire Frame",0.0,113,28,2,6,94,2016,4,99,2016
Joel McKean,Boulogne-Billancourt,Ile-de-France,4,"Konica Inkjet, Wireless",239.85,1599,37,6,6,94,2016,3,98,2016
Jessica Paramor,London,England,2,"Bush Library with Doors, Metal",229.2,2292,127,7,6,94,2016,1,96,2016
Mike Obrien,Stuttgart,Baden-Württemberg,4,"Smead File Cart, Single Width",11.6,116,-4,1,6,94,2016,3,98,2016
Louis Dominguez,Den Helder,North Holland,2,"Safco 3-Shelf Cabinet, Metal",84.0,168,-51,2,6,94,2016,1,96,2016
Louis Dominguez,Den Helder,North Holland,2,"Ibico Hole Reinforcements, Clear",11.5,23,-5,7,6,94,2016,1,96,2016
Hollie Norris,Tourcoing,Nord-Pas-de-Calais-Picardie,4,"Green Bar Cards & Envelopes, Recycled",0.0,97,11,2,0,95,2016,4,99,2016
Hollie Norris,Tourcoing,Nord-Pas-de-Calais-Picardie,4,"Rogers Lockers, Single Width",38.1,381,144,2,0,95,2016,4,99,2016
Angelina Beeton,Enschede,Overijssel,5,"GlobeWeis Peel and Seal, with clear poly window",31.0,62,-56,5,0,95,2016,5,100,2016
Joe Gilbert,Wolfsburg,Lower Saxony,5,"Fellowes Box, Industrial",5.4,54,-3,3,1,96,2016,6,101,2016
Bailey Morris,Clichy,Ile-de-France,4,"Bush Floating Shelf Set, Pine",31.1,311,72,2,2,97,2016,6,101,2016
Bailey Morris,Clichy,Ile-de-France,4,"BIC Highlighters, Water Color",0.0,22,4,1,2,97,2016,6,101,2016
Bailey Morris,Clichy,Ile-de-France,4,"Acco Binding Machine, Recycled",0.0,206,51,4,2,97,2016,6,101,2016
Bailey Morris,Clichy,Ile-de-France,4,"Stockwell Push Pins, Assorted Sizes",0.0,57,24,5,2,97,2016,6,101,2016
Nate Dacey,Avignon,Provence-Alpes-Côte d'Azur,2,"SanDisk Message Books, Premium",0.0,71,19,3,2,97,2016,4,99,2016
Nate Dacey,Avignon,Provence-Alpes-Côte d'Azur,2,"Fellowes Folders, Wire Frame",4.6,46,8,2,2,97,2016,4,99,2016
Nate Dacey,Avignon,Provence-Alpes-Côte d'Azur,2,"Rogers Folders, Blue",11.0,110,-10,4,2,97,2016,4,99,2016
Nate Dacey,Avignon,Provence-Alpes-Côte d'Azur,2,"Brother Fax and Copier, Color",49.2,328,35,2,2,97,2016,4,99,2016
Alannah Langridge,Nuremberg,Bavaria,4,"Binney & Smith Canvas, Water Color",0.0,218,105,4,3,98,2016,0,102,2016
Alannah Langridge,Nuremberg,Bavaria,4,"Wilson Jones Index Tab, Recycled",0.0,14,4,2,3,98,2016,0,102,2016
Alannah Langridge,Nuremberg,Bavaria,4,"Accos Staples, Metal",0.0,33,7,3,3,98,2016,0,102,2016
Alannah Langridge,Nuremberg,Bavaria,4,"Novimex Round Labels, Adjustable",0.0,8,2,2,3,98,2016,0,102,2016
Alannah Langridge,Nuremberg,Bavaria,4,"Fellowes Shelving, Blue",26.0,260,78,5,3,98,2016,0,102,2016
Alannah Langridge,Nuremberg,Bavaria,4,"Motorola Audio Dock, with Caller ID",0.0,347,135,2,3,98,2016,0,102,2016
Katie Evenden,Lille,Nord-Pas-de-Calais-Picardie,4,"Boston Canvas, Blue",0.0,161,40,3,3,98,2016,0,102,2016
Katie Evenden,Lille,Nord-Pas-de-Calais-Picardie,4,"Smead Lockers, Single Width",125.0,1250,486,7,3,98,2016,0,102,2016
Desiree Hurt,Madrid,Madrid,4,"Kraft Peel and Seal, Security-Tint",0.0,69,11,3,3,98,2016,0,102,2016
Desiree Hurt,Madrid,Madrid,4,"Konica Calculator, Red",17.6,176,57,4,3,98,2016,0,102,2016
Lilly Le Grand,Berlin,Berlin,7,"SanDisk Cards & Envelopes, Premium",34.9,349,108,8,3,98,2016,3,105,2016
Tia Metcalfe,Marseille,Provence-Alpes-Côte d'Azur,5,"Sauder Corner Shelving, Traditional",106.1,1061,-36,8,3,98,2016,1,103,2016
Lydia Webster,Nantes,Pays de la Loire,4,"Advantus Clock, Erganomic",0.0,100,1,2,4,99,2016,1,103,2016
Lydia Webster,Nantes,Pays de la Loire,4,"Deflect-O Stacking Tray, Durable",0.0,126,6,5,4,99,2016,1,103,2016
Lydia Webster,Nantes,Pays de la Loire,4,"Fellowes File Cart, Blue",37.1,371,124,3,4,99,2016,1,103,2016
Angus De Groot,Detmold,North Rhine-Westphalia,5,"Kleencut Letter Opener, High Speed",0.0,53,18,2,5,100,2016,3,105,2016
Terence Welch,Bayeux,Normandy,3,"Acco 3-Hole Punch, Economy",0.0,90,17,3,5,100,2016,1,103,2016
Terence Welch,Bayeux,Normandy,3,"Acco Binder Covers, Durable",0.0,15,7,1,5,100,2016,1,103,2016
Terence Welch,Bayeux,Normandy,3,"Avery Color Coded Labels, Adjustable",0.0,34,4,3,5,100,2016,1,103,2016
Terence Welch,Bayeux,Normandy,3,"Smead Removable Labels, Adjustable",0.0,25,0,3,5,100,2016,1,103,2016
Terence Welch,Bayeux,Normandy,3,"Smead Lockers, Wire Frame",124.4,1244,-14,7,5,100,2016,1,103,2016
Ava Corbin,London,England,1,"Binney & Smith Markers, Blue",6.5,65,6,3,6,101,2016,0,102,2016
Ava Corbin,London,England,1,"Ames Business Envelopes, Recycled",1.5,15,3,1,6,101,2016,0,102,2016
Gary Crume,Exeter,England,4,"Hewlett Fax and Copier, Digital",0.0,578,191,3,6,101,2016,3,105,2016
Isabelle Torpy,Lyon,Auvergne-Rhône-Alpes,4,"Acme Letter Opener, Steel",0.0,89,36,3,6,101,2016,3,105,2016
Mike Langer,Nantes,Pays de la Loire,6,"Sanford Pencil Sharpener, Easy-Erase",0.0,54,27,2,6,101,2016,5,107,2016
Mike Langer,Nantes,Pays de la Loire,6,"Brother Wireless Fax, Laser",96.6,644,167,2,6,101,2016,5,107,2016
Alexis Code,Zwickau,Saxony,5,"Ibico Binder Covers, Clear",0.0,39,3,3,0,102,2016,5,107,2016
Henry Chandler,Alphen aan den Rijn,South Holland,5,"GlobeWeis Manila Envelope, Recycled",13.0,26,0,2,1,103,2016,6,108,2016
Henry Chandler,Alphen aan den Rijn,South Holland,5,"Rogers Box, Industrial",12.0,24,-24,2,1,103,2016,6,108,2016
Louis Dominguez,Pamiers,Languedoc-Roussillon-Midi-Pyrénées,6,"Eldon Lockers, Blue",160.3,1603,0,9,1,103,2016,0,109,2016
Harriet Chadwick,Nantes,Pays de la Loire,1,"Hon Chairmat, Set of Two",15.6,156,21,3,2,104,2016,3,105,2016
Harriet Chadwick,Nantes,Pays de la Loire,1,"Smead Lockers, Industrial",53.7,537,107,3,2,104,2016,3,105,2016
John Baca,Haguenau,Alsace-Champagne-Ardenne-Lorraine,3,"Green Bar Memo Slips, 8.5 x 11",0.0,21,10,1,2,104,2016,5,107,2016
Mark Washington,Saint-Chamond,Auvergne-Rhône-Alpes,4,"Canon Fax Machine, High-Speed",161.4,1076,-38,4,2,104,2016,6,108,2016
Maya O'Sullivan,Grosseto,Tuscany,2,"Enermax Numeric Keypad, Erganomic",0.0,59,6,1,3,105,2016,5,107,2016
Chelsea Bannister,Castelnau-le-Lez,Languedoc-Roussillon-Midi-Pyrénées,3,"SanDisk Computer Printout Paper, 8.5 x 11",0.0,170,19,5,3,105,2016,6,108,2016
Jason Roger,Hamburg,Hamburg,2,"Sauder Classic Bookcase, Mobile",157.9,1579,614,4,3,105,2016,5,107,2016
Christopher Goold,Las Rozas de Madrid,Madrid,6,"Cameo Business Envelopes, Security-Tint",0.0,119,43,7,3,105,2016,2,111,2016
Christopher Goold,Las Rozas de Madrid,Madrid,6,"Enermax Note Cards, Premium",0.0,114,11,4,3,105,2016,2,111,2016
Christopher Goold,Las Rozas de Madrid,Madrid,6,"Fellowes Trays, Single Width",46.5,465,207,9,3,105,2016,2,111,2016
Katie Evenden,Florence,Tuscany,2,"Tenex File Cart, Blue",64.0,160,-59,2,3,105,2016,5,107,2016
Imogen Steele,Naples,Campania,6,"Deflect-O Frame, Erganomic",0.0,652,13,6,4,106,2016,3,112,2016
Imogen Steele,Naples,Campania,6,"Deflect-O Light Bulb, Black",0.0,114,41,6,4,106,2016,3,112,2016
Imogen Steele,Naples,Campania,6,"Xerox Note Cards, Premium",0.0,79,16,3,4,106,2016,3,112,2016
Imogen Steele,Naples,Campania,6,"Fellowes Lockers, Blue",199.2,498,-116,4,4,106,2016,3,112,2016
Paige Hopley,Kilwinning,Scotland,7,"Tenex Shelving, Wire Frame",0.0,484,58,9,4,106,2016,4,113,2016
Paige Hopley,Kilwinning,Scotland,7,"Belkin Keyboard, Programmable",0.0,598,101,7,4,106,2016,4,113,2016
Louis Dominguez,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,6,"Ikea Stackable Bookrack, Mobile",120.0,200,-60,4,4,106,2016,3,112,2016
Louis Dominguez,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,6,"BIC Pencil Sharpener, Blue",22.0,44,-8,3,4,106,2016,3,112,2016
Louis Dominguez,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,6,"OIC Paper Clips, Bulk Pack",3.5,7,0,1,4,106,2016,3,112,2016
Louis Dominguez,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,6,"Smead Removable Labels, 5000 Label Set",5.5,11,-4,2,4,106,2016,3,112,2016
Louis Dominguez,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,6,"Enermax Memo Slips, Recycled",8.0,16,-10,2,4,106,2016,3,112,2016
Freya Briggs,Dudley,England,0,"Safco Floating Shelf Set, Mobile",0.0,996,120,5,5,107,2016,5,107,2016
Freya Briggs,Dudley,England,0,"Hewlett Fax and Copier, Color",0.0,777,171,4,5,107,2016,5,107,2016
Jade Howe,Bradford,England,5,"Stockwell Thumb Tacks, Bulk Pack",0.0,105,26,8,5,107,2016,3,112,2016
Rory Jess,Preston,England,5,"StarTech Inkjet, Wireless",0.0,302,9,1,5,107,2016,3,112,2016
Dylan Dry,Mainz,Rhineland-Palatinate,4,"Fiskars Box Cutter, High Speed",0.0,107,37,3,5,107,2016,2,111,2016
Christopher Goold,Antwerp,Antwerp,4,"Ikea Corner Shelving, Metal",0.0,245,10,2,6,108,2016,3,112,2016
Christopher Goold,Antwerp,Antwerp,4,"Fellowes Box, Industrial",0.0,60,3,3,6,108,2016,3,112,2016
Archie Springfield,Fleury-les-Aubrais,Centre-Val de Loire,3,"Logitech Keyboard, Erganomic",0.0,211,19,3,6,108,2016,2,111,2016
Ava Giles,Stockholm,Stockholm,6,"Eldon Light Bulb, Erganomic",45.6,76,-92,8,6,108,2016,5,114,2016
Ava Giles,Stockholm,Stockholm,6,"Samsung Signal Booster, VoIP",136.5,273,-87,4,6,108,2016,5,114,2016
Evie Rees,Amsterdam,North Holland,6,"Hon Steel Folding Chair, Black",79.0,158,-63,4,6,108,2016,5,114,2016
Evie Rees,Amsterdam,North Holland,6,"Wilson Jones Binder Covers, Economy",5.5,11,-5,2,6,108,2016,5,114,2016
Molly Crawford,Barcelona,Catalonia,4,"Dania Library with Doors, Metal",0.0,362,127,1,6,108,2016,3,112,2016
Molly Crawford,Barcelona,Catalonia,4,"Acco Hole Reinforcements, Clear",0.0,12,0,2,6,108,2016,3,112,2016
Molly Crawford,Barcelona,Catalonia,4,"Smead Trays, Industrial",35.3,353,90,8,6,108,2016,3,112,2016
Molly Crawford,Barcelona,Catalonia,4,"Canon Fax and Copier, Color",0.0,193,46,1,6,108,2016,3,112,2016
Molly Crawford,Barcelona,Catalonia,4,"Konica Calculator, Durable",23.3,233,-10,5,6,108,2016,3,112,2016
Molly Crawford,Barcelona,Catalonia,4,"Konica Phone, White",22.8,228,63,3,6,108,2016,3,112,2016
Molly Crawford,Barcelona,Catalonia,4,"Samsung Speaker Phone, with Caller ID",33.3,333,-15,3,6,108,2016,3,112,2016
Liam Newton,Ermont,Ile-de-France,2,"Eldon Light Bulb, Erganomic",0.0,95,11,4,0,109,2016,2,111,2016
Liam Newton,Ermont,Ile-de-France,2,"Smead Trays, Wire Frame",12.8,128,4,3,0,109,2016,2,111,2016
Ryan Ackland,Carquefou,Pays de la Loire,0,"Accos Rubber Bands, Bulk Pack",0.0,117,57,7,1,110,2016,1,110,2016
Anna Macdonald,Vienna,Vienna,3,"Hon Bag Chairs, Red",0.0,316,104,7,1,110,2016,4,113,2016
Anna Macdonald,Vienna,Vienna,3,"Acme Box Cutter, High Speed",0.0,113,54,3,1,110,2016,4,113,2016
Anna Macdonald,Vienna,Vienna,3,"SanDisk Keyboard, USB",0.0,82,7,1,1,110,2016,4,113,2016
Nathan Noble,Lund,Skåne,3,"Bush Floating Shelf Set, Metal",85.5,171,-140,2,1,110,2016,4,113,2016
Nathan Noble,Lund,Skåne,3,"Stockwell Thumb Tacks, Metal",17.0,34,-12,5,1,110,2016,4,113,2016
Jake Barry,Narbonne,Languedoc-Roussillon-Midi-Pyrénées,4,"Acco Binder, Economy",0.0,30,4,2,1,110,2016,5,114,2016
Ella Knopwood,Hamburg,Hamburg,4,"SAFCO Chairmat, Red",26.9,269,33,5,1,110,2016,5,114,2016
Ella Knopwood,Hamburg,Hamburg,4,"Novimex Color Coded Labels, Alphabetical",0.0,24,8,2,1,110,2016,5,114,2016
Molly Palmer,Talence,Aquitaine-Limousin-Poitou-Charentes,4,"Belkin Memory Card, Bluetooth",0.0,115,25,1,2,111,2016,6,115,2016
Molly Palmer,Talence,Aquitaine-Limousin-Poitou-Charentes,4,"Canon Copy Machine, Digital",100.2,668,-31,3,2,111,2016,6,115,2016
Shelby Dunston,Lippstadt,North Rhine-Westphalia,3,"Stanley Markers, Water Color",0.0,127,42,5,3,112,2016,6,115,2016
Freddie Kaur,Issy-les-Moulineaux,Ile-de-France,3,"Sharp Personal Copier, Digital",30.45,203,84,2,3,112,2016,6,115,2016
Millie Arnold,London,England,2,"Dania Stackable Bookrack, Pine",111.7,1117,447,10,3,112,2016,5,114,2016
Millie Arnold,London,England,2,"Rubbermaid Light Bulb, Durable",11.6,29,0,3,3,112,2016,5,114,2016
Millie Arnold,London,England,2,"Sanford Markers, Fluorescent",6.6,66,22,3,3,112,2016,5,114,2016
Gracie Hicks,Palma de Mallorca,Balearic Islands,5,"StarTech Calculator, Wireless",14.4,144,-7,4,3,112,2016,1,117,2016
Angus Ibsch,Ludwigsburg,Baden-Württemberg,4,"KitchenAid Microwave, Red",55.9,559,-19,2,3,112,2016,0,116,2016
Angus Ibsch,Ludwigsburg,Baden-Württemberg,4,"Tenex Trays, Industrial",14.8,148,0,3,3,112,2016,0,116,2016
Angus Ibsch,Ludwigsburg,Baden-Württemberg,4,"Memorex Router, Erganomic",0.0,976,293,4,3,112,2016,0,116,2016
Aaron Bootman,Casoria,Campania,5,"Novimex Shipping Labels, Alphabetical",0.0,22,11,2,5,114,2016,3,119,2016
Aaron Bootman,Casoria,Campania,5,"Brother Fax and Copier, Color",0.0,1543,370,8,5,114,2016,3,119,2016
Michael Kim,Regensburg,Bavaria,3,"Fellowes Lockers, Industrial",37.4,374,141,2,6,115,2016,2,118,2016
Michael Kim,Regensburg,Bavaria,3,"Enermax Router, Erganomic",0.0,2305,922,9,6,115,2016,2,118,2016
Lisa Watkins,Rome,Lazio,5,"BIC Markers, Easy-Erase",0.0,53,15,2,6,115,2016,4,120,2016
Geraldine Mizelle,Mannheim,Baden-Württemberg,4,"Avery File Folder Labels, 5000 Label Set",0.0,29,1,3,6,115,2016,3,119,2016
Geraldine Mizelle,Mannheim,Baden-Württemberg,4,"Eldon File Cart, Single Width",23.0,230,20,2,6,115,2016,3,119,2016
Gail Thompson,Trappes,Ile-de-France,3,"Enermax Memo Slips, Premium",0.0,63,1,4,0,116,2016,3,119,2016
Mark Briggs,Marbella,Andalusía,3,"Elite Trimmer, Easy Grip",0.0,130,61,3,0,116,2016,3,119,2016
Matilda Jackson,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,2,"Rogers Folders, Blue",22.2,37,-53,3,0,116,2016,2,118,2016
Larry Klaus,Dublin,Dublin,4,"Stanley Markers, Blue",39.0,78,-64,7,0,116,2016,4,120,2016
Larry Klaus,Dublin,Dublin,4,"Rogers Lockers, Wire Frame",316.0,632,-316,6,0,116,2016,4,120,2016
Jasmine Hanson,Marseille,Provence-Alpes-Côte d'Azur,4,"Ikea Stackable Bookrack, Mobile",45.0,450,190,4,1,117,2016,5,121,2016
Jasmine Hanson,Marseille,Provence-Alpes-Côte d'Azur,4,"Ibico Index Tab, Clear",0.0,62,11,7,1,117,2016,5,121,2016
Jasmine Hanson,Marseille,Provence-Alpes-Côte d'Azur,4,"Avery Removable Labels, Adjustable",0.0,17,8,2,1,117,2016,5,121,2016
David To,Vienna,Vienna,6,"BIC Highlighters, Water Color",0.0,44,8,2,1,117,2016,0,123,2016
Maya O'Sullivan,Halifax,England,5,"Advantus Thumb Tacks, 12 Pack",0.0,78,3,6,1,117,2016,6,122,2016
Maya O'Sullivan,Halifax,England,5,"SanDisk Message Books, Recycled",0.0,47,21,2,1,117,2016,6,122,2016
Maya O'Sullivan,Halifax,England,5,"Sharp Personal Copier, High-Speed",0.0,473,194,4,1,117,2016,6,122,2016
Patricia Smith,Antwerp,Antwerp,5,"Eldon Light Bulb, Duo Pack",0.0,25,10,1,1,117,2016,6,122,2016
Patricia Smith,Antwerp,Antwerp,5,"Enermax Mouse, USB",0.0,122,15,3,1,117,2016,6,122,2016
Jay Johnson,Niort,Aquitaine-Limousin-Poitou-Charentes,6,"Office Star Swivel Stool, Adjustable",47.6,476,0,3,1,117,2016,0,123,2016
Jay Johnson,Niort,Aquitaine-Limousin-Poitou-Charentes,6,"Ibico Binding Machine, Economy",0.0,257,23,5,1,117,2016,0,123,2016
Robert Quick,Sesto San Giovanni,Lombardy,5,"Dania Classic Bookcase, Traditional",0.0,1232,530,3,3,119,2016,1,124,2016
Robert Quick,Sesto San Giovanni,Lombardy,5,"Deflect-O Frame, Black",0.0,990,436,9,3,119,2016,1,124,2016
Angus Fryar,Maastricht,Limburg,5,"Epson Calculator, Wireless",23.0,46,0,2,3,119,2016,1,124,2016
Jade Howe,Elx,Valenciana,0,"Rubbermaid Clock, Durable",0.0,94,34,2,4,120,2016,4,120,2016
Kelly Long,Barcelona,Catalonia,2,"Enermax Message Books, Multicolor",0.0,120,6,5,5,121,2016,0,123,2016
Zona Meyer,Nuremberg,Bavaria,5,"Stanley Sketch Pad, Water Color",0.0,571,108,12,5,121,2016,3,126,2016
Zona Meyer,Nuremberg,Bavaria,5,"Cardinal Binding Machine, Economy",0.0,398,111,8,5,121,2016,3,126,2016
Zona Meyer,Nuremberg,Bavaria,5,"Acme Box Cutter, Easy Grip",0.0,79,39,2,5,121,2016,3,126,2016
Kerry Dorsey,Bagnolet,Ile-de-France,5,"Novimex Steel Folding Chair, Red",14.8,148,54,2,5,121,2016,3,126,2016
Lori Miller,Stockholm,Stockholm,6,"Boston Canvas, Easy-Erase",13.5,27,-15,1,5,121,2016,4,127,2016
Lori Miller,Stockholm,Stockholm,6,"Fellowes Trays, Blue",71.5,143,-124,5,5,121,2016,4,127,2016
Lori Miller,Stockholm,Stockholm,6,"Smead Folders, Single Width",22.0,44,-17,5,5,121,2016,4,127,2016
Lori Miller,Stockholm,Stockholm,6,"Elite Scissors, High Speed",22.5,45,-2,4,5,121,2016,4,127,2016
Amber Adams,Lisbon,Lisboa,4,"Ibico Binder, Recycled",20.0,40,-33,5,5,121,2016,2,125,2016
Rory Jess,Les Lilas,Ile-de-France,2,"Rubbermaid Stacking Tray, Erganomic",0.0,71,23,3,6,122,2016,1,124,2016
Rory Jess,Les Lilas,Ile-de-France,2,"Wilson Jones Hole Reinforcements, Clear",0.0,16,2,4,6,122,2016,1,124,2016
Lauren Hobbs,Nice,Provence-Alpes-Côte d'Azur,2,"Smead Shelving, Industrial",8.9,89,14,2,6,122,2016,1,124,2016
Brandon Preston,Langenhagen,Lower Saxony,3,"Office Star Rocking Chair, Black",37.4,374,42,3,6,122,2016,2,125,2016
Felicia Cooley,Poole,England,6,"BIC Markers, Blue",0.0,106,2,4,0,123,2016,6,129,2016
Eden Kern,Wasquehal,Nord-Pas-de-Calais-Picardie,3,"Rogers Folders, Wire Frame",5.4,54,1,2,0,123,2016,3,126,2016
Taj Knetes,Limay,Ile-de-France,1,"Boston Highlighters, Fluorescent",0.0,40,10,2,0,123,2016,1,124,2016
Dylan Disney,Agrigento,Sicily,4,"Eaton Parchment Paper, 8.5 x 11",0.0,53,11,3,0,123,2016,4,127,2016
Charli Rose,Manchester,England,3,"Binney & Smith Canvas, Easy-Erase",0.0,155,26,3,0,123,2016,3,126,2016
Charlie Horrocks,Tilburg,North Brabant,4,"Enermax Computer Printout Paper, 8.5 x 11",41.0,82,-39,5,0,123,2016,4,127,2016
